0.637345,0.967957,0.610241,0,0,0,255,ACOX1;51;acyl-CoA oxidase 1
0.68383,0.367128,0.945591,0,0,0,255,ACOX2;8309;acyl-CoA oxidase 2
0.607368,0.342208,0.037859,0,0,0,255,ACOX3;8310;acyl-CoA oxidase 3-  pristanoyl
0.804548,0.51416,0.355653,129,0,255,255,ACOXL;55289;acyl-CoA oxidase-like
0.332499,0.637585,0.558349,84,39,136,255,ACP1;52;acid phosphatase 1-  soluble
0.790593,0.889415,0.617948,0,0,0,255,ACP2;53;acid phosphatase 2-  lysosomal
0.19995,0.043401,0.127857,0,255,205,255,ACP5;54;acid phosphatase 5-  tartrate resistant
0.383713,0.384291,0.972323,0,0,0,255,ACP6;51205;acid phosphatase 6-  lysophosphatidic
0.554927,0.025029,0.35376,0,0,0,255,ACP7;390928;acid phosphatase 7-  tartrate resistant (putative)
0.795717,0.475776,0.097552,0,0,0,255,ACPP;55;acid phosphatase-  prostate
0.633934,0.231089,0.100314,0,0,0,255,ACR;49;acrosin
0.837577,0.324582,0.261018,228,255,0,255,ACRBP;84519;acrosin binding protein
0.999765,0.49374,0.485993,0,0,0,255,ACSBG1;23205;acyl-CoA synthetase bubblegum family member 1
0.383952,0.850538,0.162871,0,0,0,255,ACSBG2;81616;acyl-CoA synthetase bubblegum family member 2
0.602518,0.474209,0.011303,0,0,0,255,ACSF2;80221;acyl-CoA synthetase family member 2
0.346537,0.486564,0.649851,212,236,242,255,ACSF3;197322;acyl-CoA synthetase family member 3
0.339579,0.489966,0.66061,212,236,242,255,ACSL1;2180;acyl-CoA synthetase long-chain family member 1
0.130785,0.200433,0.654724,0,0,0,255,ACSL3;2181;acyl-CoA synthetase long-chain family member 3
0.463698,0.016744,0.567218,213,255,0,255,ACSL4;2182;acyl-CoA synthetase long-chain family member 4
0.747851,0.295254,0.882948,0,0,0,255,ACSL5;51703;acyl-CoA synthetase long-chain family member 5
0.453026,0.616058,0.479752,159,0,255,255,ACSL6;23305;acyl-CoA synthetase long-chain family member 6
0.57677,0.327939,0.595297,0,76,255,255,ACSM1;116285;acyl-CoA synthetase medium-chain family member 1
0.713265,0.075143,0.654967,0,0,0,255,ACSM2B;348158;acyl-CoA synthetase medium-chain family member 2B
0.827234,0.31872,0.263006,228,255,0,255,ACSM3;6296;acyl-CoA synthetase medium-chain family member 3
0.914783,0.302168,0.697023,0,0,0,255,ACSM5;54988;acyl-CoA synthetase medium-chain family member 5
0.346608,0.487132,0.65082,212,236,242,255,ACSS1;84532;acyl-CoA synthetase short-chain family member 1
0.960583,0.510426,0.694305,0,0,0,255,ACSS2;55902;acyl-CoA synthetase short-chain family member 2
0.375118,0.644684,0.037971,0,0,0,255,ACSS3;79611;acyl-CoA synthetase short-chain family member 3
0.261409,0.804146,0.817127,0,0,0,255,ACTA1;58;actin-  alpha 1-  skeletal muscle
0.492916,0.267992,0.237353,0,137,255,255,ACTA2;59;actin-  alpha 2-  smooth muscle-  aorta
0.446409,0.42615,0.181661,255,190,0,255,ACTB;60;actin beta
0.157152,0.853948,0.584712,0,0,0,255,ACTBL2;345651;actin-  beta like 2
0.377129,0.159784,0.013749,255,235,0,255,ACTC1;70;actin-  alpha-  cardiac muscle 1
0.471667,0.580911,0.007404,0,0,0,255,ACTG1;71;actin gamma 1
0.958043,0.638592,0.355126,0,0,0,255,ACTG2;72;actin-  gamma 2-  smooth muscle-  enteric
0.458899,0.459721,0.996677,0,0,0,255,ACTL6A;86;actin like 6A
0.507992,0.48896,0.999814,0,0,0,255,ACTL6B;51412;actin like 6B
0.398616,0.667794,0.040036,0,0,0,255,ACTL7A;10881;actin like 7A
0.463774,0.383732,0.994619,60,255,0,255,ACTL7B;10880;actin like 7B
0.585336,0.64882,0.030351,0,0,0,255,ACTL8;81569;actin like 8
0.317159,0.238153,0.884715,0,0,0,255,ACTN1;87;actinin alpha 1
0.383043,0.162287,0.014751,255,235,0,255,ACTN2;88;actinin alpha 2
0.376553,0.151509,0.021615,255,15,0,255,ACTN3;89;actinin alpha 3 (gene/pseudogene)
0.401519,0.385085,0.155016,175,255,0,255,ACTN4;81;actinin alpha 4
0.388677,0.169595,0.141615,0,0,0,255,ACTR10;55860;actin-related protein 10 homolog
0.254546,0.521106,0.935094,0,0,0,255,ACTR1A;10121;ARP1 actin-related protein 1 homolog A-  centractin alpha
0.761935,0.275819,0.137877,0,0,0,255,ACTR1B;10120;ARP1 actin-related protein 1 homolog B-  centractin beta
0.328105,0.648531,0.55732,84,39,136,255,ACTR2;10097;ARP2 actin related protein 2 homolog
0.927938,0.244622,0.459373,0,0,0,255,ACTR3;10096;ARP3 actin related protein 3 homolog
0.276639,0.496585,0.052676,0,0,0,255,ACTR3B;57180;ARP3 actin related protein 3 homolog B
0.581498,0.21763,0.095493,0,0,0,255,ACTR3C;653857;ARP3 actin-related protein 3 homolog C
0.825873,0.709462,0.816121,0,0,0,255,ACTR5;79913;ARP5 actin-related protein 5 homolog
0.666745,0.197546,0.138451,0,0,0,255,ACTR6;64431;ARP6 actin-related protein 6 homolog
0.97417,0.618348,0.394374,0,0,0,255,ACTR8;93973;ARP8 actin-related protein 8 homolog
0.706115,0.92305,0.668954,0,0,0,255,ACTRT1;139741;actin related protein T1
0.492685,0.069643,0.398733,255,60,0,255,ACVR1;90;activin A receptor type 1
0.380182,0.955619,0.332504,0,0,0,255,ACVR1B;91;activin A receptor type 1B
0.442905,0.981828,0.379246,0,0,0,255,ACVR1C;130399;activin A receptor type 1C
0.292129,0.633275,0.934773,0,0,0,255,ACVR2A;92;activin A receptor type 2A
0.404335,0.380568,0.169443,175,255,0,255,ACVR2B;93;activin A receptor type 2B
0.013326,0.410969,0.552736,220,0,255,255,ACVRL1;94;activin A receptor like type 1
0.801039,0.17733,0.663797,0,255,144,255,ACY1;95;aminoacylase 1
0.780555,0.088917,0.547957,0,0,0,255,ACY3;91703;aminoacylase 3
0.460301,0.386576,0.991239,60,255,0,255,ACYP1;97;acylphosphatase 1
0.350603,0.795189,0.874892,0,0,0,255,ACYP2;98;acylphosphatase 2
0.494121,0.073364,0.405891,255,60,0,255,ADA;100;adenosine deaminase
0.461822,0.377023,0.986628,60,255,0,255,ADAD2;161931;adenosine deaminase domain containing 2
0.144277,0.832386,0.613932,0,0,0,255,ADAL;161823;adenosine deaminase like
0.569414,0.168696,0.452484,0,30,255,255,ADAM10;102;ADAM metallopeptidase domain 10
0.401207,0.945068,0.294685,0,0,0,255,ADAM11;4185;ADAM metallopeptidase domain 11
0.333703,0.635525,0.557478,84,39,136,255,ADAM12;8038;ADAM metallopeptidase domain 12
0.477339,0.495748,0.000532,0,0,0,255,ADAM15;8751;ADAM metallopeptidase domain 15
0.348806,0.104568,0.541116,255,83,0,255,ADAM17;6868;ADAM metallopeptidase domain 17
0.82394,0.859606,0.374515,0,0,0,255,ADAM19;8728;ADAM metallopeptidase domain 19
0.686337,0.527274,0.963179,0,0,0,255,ADAM2;2515;ADAM metallopeptidase domain 2
0.564214,0.420952,0.885034,252,141,89,255,ADAM21;8747;ADAM metallopeptidase domain 21
0.059844,0.319359,0.653726,0,0,0,255,ADAM22;53616;ADAM metallopeptidase domain 22
0.857193,0.833363,0.393782,0,0,0,255,ADAM23;8745;ADAM metallopeptidase domain 23
0.581183,0.329906,0.597802,0,76,255,255,ADAM28;10863;ADAM metallopeptidase domain 28
0.910535,0.413953,0.227866,0,0,0,255,ADAM29;11086;ADAM metallopeptidase domain 29
0.95211,0.32454,0.621697,0,0,0,255,ADAM30;11085;ADAM metallopeptidase domain 30
0.518168,0.580277,0.993179,0,0,0,255,ADAM32;203102;ADAM metallopeptidase domain 32
0.298533,0.48087,0.364384,255,53,0,255,ADAM33;80332;ADAM metallopeptidase domain 33
0.572237,0.464444,0.684353,252,141,89,255,ADAM8;101;ADAM metallopeptidase domain 8
0.315668,0.062495,0.369073,0,60,255,255,ADAM9;8754;ADAM metallopeptidase domain 9
0.697426,0.482289,0.493688,0,255,53,255,ADAMTS1;9510;ADAM metallopeptidase with thrombospondin type 1 motif 1
0.627782,0.351604,0.216765,255,144,0,255,ADAMTS10;81794;ADAM metallopeptidase with thrombospondin type 1 motif 10
0.324014,0.64595,0.55426,84,39,136,255,ADAMTS12;81792;ADAM metallopeptidase with thrombospondin type 1 motif 12
0.680075,0.440086,0.037417,0,0,0,255,ADAMTS13;11093;ADAM metallopeptidase with thrombospondin type 1 motif 13
0.785035,0.206318,0.449123,212,236,242,255,ADAMTS17;170691;ADAM metallopeptidase with thrombospondin type 1 motif 17
0.523272,0.001553,0.531758,0,0,0,255,ADAMTS18;170692;ADAM metallopeptidase with thrombospondin type 1 motif 18
0.349248,0.104349,0.541356,255,83,0,255,ADAMTS2;9509;ADAM metallopeptidase with thrombospondin type 1 motif 2
0.831534,0.374762,0.564307,91,255,0,255,ADAMTS20;80070;ADAM metallopeptidase with thrombospondin type 1 motif 20
0.936502,0.438751,0.26396,0,0,0,255,ADAMTS4;9507;ADAM metallopeptidase with thrombospondin type 1 motif 4
0.783696,0.466373,0.089651,0,0,0,255,ADAMTS5;11096;ADAM metallopeptidase with thrombospondin type 1 motif 5
0.444212,0.459694,0.778117,252,141,89,255,ADAMTS6;11174;ADAM metallopeptidase with thrombospondin type 1 motif 6
0.667769,0.143834,0.788826,255,0,98,255,ADAMTS7;11173;ADAM metallopeptidase with thrombospondin type 1 motif 7
0.50631,0.480093,0.265467,255,76,0,255,ADAMTS9;56999;ADAM metallopeptidase with thrombospondin type 1 motif 9
0.959915,0.363321,0.359298,0,0,0,255,ADAMTSL1;92949;ADAMTS like 1
0.445927,0.425789,0.181515,255,190,0,255,ADAMTSL2;9719;ADAMTS like 2
0.308038,0.643849,0.566035,255,91,0,255,ADAMTSL3;57188;ADAMTS like 3
0.487535,0.385306,0.013492,0,0,0,255,ADAMTSL4;54507;ADAMTS like 4
0.372254,0.422575,0.863229,252,141,89,255,ADAMTSL5;339366;ADAMTS like 5
0.763547,0.081228,0.571923,0,0,0,255,ADAP1;11033;ArfGAP with dual PH domains 1
0.906765,0.223516,0.410007,0,0,0,255,ADAP2;55803;ArfGAP with dual PH domains 2
0.306227,0.069568,0.702754,255,98,0,255,ADAR;103;adenosine deaminase-  RNA specific
0.433581,0.71995,0.367781,26,152,80,255,ADARB1;104;adenosine deaminase-  RNA specific B1
0.656046,0.61336,0.243287,235,255,0,255,ADARB2;105;adenosine deaminase-  RNA specific B2 (inactive)
0.275462,0.480004,0.946299,0,0,0,255,ADAT1;23536;adenosine deaminase-  tRNA specific 1
0.258289,0.663652,0.094052,0,0,0,255,ADAT2;134637;adenosine deaminase-  tRNA specific 2
0.586196,0.968439,0.347898,0,0,0,255,ADAT3;113179;adenosine deaminase-  tRNA specific 3
0.519102,0.777436,0.915529,0,0,0,255,ADCK1;57143;aarF domain containing kinase 1
0.28628,0.464385,0.950617,0,0,0,255,ADCK2;90956;aarF domain containing kinase 2
0.145673,0.156847,0.418156,0,0,0,255,ADCK5;203054;aarF domain containing kinase 5
0.423032,0.519324,0.793629,252,141,89,255,ADCY1;107;adenylate cyclase 1
0.486137,0.037805,0.309781,0,0,0,255,ADCY10;55811;adenylate cyclase 10-  soluble
0.259235,0.494207,0.375561,0,144,255,255,ADCY2;108;adenylate cyclase 2
0.425444,0.7309,0.356862,26,152,80,255,ADCY3;109;adenylate cyclase 3
0.860979,0.170671,0.393997,0,0,0,255,ADCY4;196883;adenylate cyclase 4
0.412183,0.904643,0.630613,212,236,242,255,ADCY5;111;adenylate cyclase 5
0.125802,0.706121,0.759788,0,0,0,255,ADCY6;112;adenylate cyclase 6
0.406696,0.988522,0.555304,145,207,96,255,ADCY7;113;adenylate cyclase 7
0.425603,0.725793,0.355684,26,152,80,255,ADCY8;114;adenylate cyclase 8
0.249041,0.663359,0.900416,0,0,0,255,ADCY9;115;adenylate cyclase 9
0.425094,0.720317,0.359972,26,152,80,255,ADCYAP1;116;adenylate cyclase activating polypeptide 1
0.253931,0.492149,0.369986,0,144,255,255,ADCYAP1R1;117;ADCYAP receptor type I
0.565194,0.196409,0.225994,212,236,242,255,ADD1;118;adducin 1
0.631925,0.965791,0.625037,0,0,0,255,ADD2;119;adducin 2
0.51383,0.296469,0.197325,0,255,38,255,ADD3;120;adducin 3
0.4276,0.467847,0.006316,0,0,0,255,ADGB;79747;androglobin
0.386308,0.977489,0.404721,0,0,0,255,ADGRA1;84435;adhesion G protein-coupled receptor A1
0.246914,0.931208,0.497326,0,0,0,255,ADGRA2;25960;adhesion G protein-coupled receptor A2
0.156854,0.539422,0.86152,0,0,0,255,ADGRA3;166647;adhesion G protein-coupled receptor A3
0.807001,0.864848,0.650454,0,0,0,255,ADGRB1;575;adhesion G protein-coupled receptor B1
0.897421,0.519229,0.197202,0,0,0,255,ADGRB2;576;adhesion G protein-coupled receptor B2
0.33843,0.250809,0.097758,0,0,0,255,ADGRB3;577;adhesion G protein-coupled receptor B3
0.481905,0.539958,0.813224,252,141,89,255,ADGRE2;30817;adhesion G protein-coupled receptor E2
0.454288,0.413667,0.380564,212,236,242,255,ADGRE5;976;adhesion G protein-coupled receptor E5
0.522304,0.386342,0.861102,255,0,129,255,ADGRF3;165082;adhesion G protein-coupled receptor F3
0.429579,0.052817,0.726605,0,175,255,255,ADGRG1;9289;adhesion G protein-coupled receptor G1
