0.24964,0.504376,0.719628,0,50,255,255,ABCD2;225;ATP binding cassette subfamily D member 2
0.345046,0.387036,0.991333,0,218,255,255,ABCD3;5825;ATP binding cassette subfamily D member 3
0.0426686,0.466836,0.66061,0,50,255,255,ABCD4;5826;ATP binding cassette subfamily D member 4
0.541678,1,0.539212,85,0,255,255,ABCE1;6059;ATP binding cassette subfamily E member 1
0.501008,0.437819,0.332845,68,68,68,255,ABCF1;23;ATP binding cassette subfamily F member 1
0.54193,0.977119,0.551974,0,255,82,255,ABCF2;10061;ATP binding cassette subfamily F member 2
0.370475,0.607702,0.351332,255,176,0,255,ABCF3;55324;ATP binding cassette subfamily F member 3
0.467475,0.501157,0.517424,0,50,255,255,ABCG1;9619;ATP binding cassette subfamily G member 1
0.729509,0.230443,0.508737,68,68,68,255,ABCG2;9429;ATP binding cassette subfamily G member 2 (Junior blood group)
0.468955,0.502953,0.519108,0,50,255,255,ABCG4;64137;ATP binding cassette subfamily G member 4
0.466215,0.494655,0.512967,0,50,255,255,ABCG5;64240;ATP binding cassette subfamily G member 5
0.465931,0.494345,0.511237,0,50,255,255,ABCG8;64241;ATP binding cassette subfamily G member 8
0.150281,0.504034,0.441774,255,8,0,255,ABHD1;84696;abhydrolase domain containing 1
0.410968,0.580872,0.290425,68,68,68,255,ABHD10;55347;abhydrolase domain containing 10
0.313105,0.00264754,0.425388,173,0,255,255,ABHD11;83451;abhydrolase domain containing 11
0.284716,0.24744,0.883687,0,50,255,255,ABHD12;26090;abhydrolase domain containing 12
0.132363,0.410683,0.722035,255,0,120,255,ABHD12B;145447;abhydrolase domain containing 12B
0.0915918,0.02243,0.731245,0,50,255,255,ABHD14A;25864;abhydrolase domain containing 14A
0.236564,0.156398,0.390739,5,0,255,255,ABHD14B;84836;abhydrolase domain containing 14B
0.346537,0.836273,0.291536,255,192,0,255,ABHD15;116236;abhydrolase domain containing 15
0.251869,0.321136,0.798731,255,104,0,255,ABHD16A;7920;abhydrolase domain containing 16A
0.33222,0.463121,0.48083,245,0,255,255,ABHD17A;81926;abhydrolase domain containing 17A
0.116387,0.0490117,0.615358,0,50,255,255,ABHD17B;51104;abhydrolase domain containing 17B
0.619032,0.160096,0.77163,53,0,255,255,ABHD18;80167;abhydrolase domain containing 18
0.455507,0.24948,0.838833,255,0,96,255,ABHD3;171586;abhydrolase domain containing 3
0.395519,0.237722,0.57274,0,255,194,255,ABHD4;63874;abhydrolase domain containing 4
0.300025,0.0600874,0.73854,0,50,255,255,ABHD5;51099;abhydrolase domain containing 5
0.221467,0.245849,0.718999,0,50,255,255,ABHD6;57406;abhydrolase domain containing 6
0.7907,0.34314,0.633934,0,255,186,255,ABHD8;79575;abhydrolase domain containing 8
0.513196,0.856523,0.216619,237,0,255,255,ABI1;10006;abl interactor 1
0.560176,0.974532,0.621908,85,0,255,255,ABI2;10152;abl interactor 2
0.269895,0.958651,0.635361,0,255,82,255,ABI3;51225;ABI family member 3
0.473098,0.186135,0.581406,0,255,202,255,ABI3BP;25890;ABI family member 3 binding protein
0.513563,0.85052,0.207767,237,0,255,255,ABL1;25;ABL proto-oncogene 1- non-receptor tyrosine kinase
0.522283,0.846442,0.200873,237,0,255,255,ABL2;27;ABL proto-oncogene 2- non-receptor tyrosine kinase
0.558319,0.990083,0.500101,85,0,255,255,ABLIM1;3983;actin binding LIM protein 1
0.00730198,0.327719,0.433973,255,0,144,255,ABLIM2;84448;actin binding LIM protein family member 2
0.35957,0.906014,0.728202,255,96,0,255,ABLIM3;22885;actin binding LIM protein family member 3
0.0915918,0.02243,0.731245,0,50,255,255,ABO;28;ABO- alpha 1-3-N-acetylgalactosaminyltransferase and alpha 1-3-galactosyltransferase
0.204903,0.798356,0.45526,68,68,68,255,ABR;29;active BCR-related
0.00730198,0.327719,0.433973,255,0,144,255,ABRA;137735;actin binding Rho activating protein
0.0915918,0.02243,0.731245,0,50,255,255,ABRACL;58527;ABRA C-terminal like
0.632159,0.501274,0.442018,0,10,255,255,ABT1;29777;activator of basal transcription 1
0.0924622,0.496525,0.198521,68,68,68,255,ABTB1;80325;ankyrin repeat and BTB domain containing 1
0.617317,0.156966,0.769605,53,0,255,255,ABTB2;25841;ankyrin repeat and BTB domain containing 2
0.204909,0.642539,0.599883,0,194,255,255,ACAA1;30;acetyl-CoA acyltransferase 1
0.345188,0.941047,0.64395,0,255,82,255,ACAA2;10449;acetyl-CoA acyltransferase 2
0.40801,0.922132,0.291024,93,255,0,255,ACACA;31;acetyl-CoA carboxylase alpha
0.218943,0.798369,0.460262,245,255,0,255,ACACB;32;acetyl-CoA carboxylase beta
0.61275,0.0891116,0.794322,229,255,0,255,ACAD10;80724;acyl-CoA dehydrogenase family member 10
0.270527,0.642904,0.0772023,189,255,0,255,ACAD11;84129;acyl-CoA dehydrogenase family member 11
0.0915918,0.02243,0.731245,0,50,255,255,ACAD8;27034;acyl-CoA dehydrogenase family member 8
0.33538,0.40294,0.986615,0,218,255,255,ACAD9;28976;acyl-CoA dehydrogenase family member 9
0.0915918,0.02243,0.731245,0,50,255,255,ACADL;33;acyl-CoA dehydrogenase- long chain
0.593048,0.266815,0.191172,255,0,48,255,ACADM;34;acyl-CoA dehydrogenase- C-4 to C-12 straight chain
0.0915918,0.02243,0.731245,0,50,255,255,ACADS;35;acyl-CoA dehydrogenase- C-2 to C-3 short chain
0.0604915,0.517487,0.186498,255,144,0,255,ACADSB;36;acyl-CoA dehydrogenase- short/branched chain
0.39571,0.331902,0.996759,255,168,0,255,ACADVL;37;acyl-CoA dehydrogenase- very long chain
0.265894,0.101588,0.161533,133,0,255,255,ACAN;176;aggrecan
0.335107,0.661099,0.0499998,189,255,0,255,ACAP1;9744;ArfGAP with coiled-coil- ankyrin repeat and PH domains 1
0.349279,0.658085,0.0576379,181,0,255,255,ACAP2;23527;ArfGAP with coiled-coil- ankyrin repeat and PH domains 2
0.565464,0.57584,0.930184,255,0,224,255,ACAP3;116983;ArfGAP with coiled-coil- ankyrin repeat and PH domains 3
0.214055,0.598965,0.844647,0,218,255,255,ACAT1;38;acetyl-CoA acetyltransferase 1
0.288302,0.96214,0.506421,85,0,255,255,ACAT2;39;acetyl-CoA acetyltransferase 2
0.326919,0.91415,0.744607,0,255,82,255,ACBD3;64746;acyl-CoA binding domain containing 3
0.395843,0.330501,0.998026,255,168,0,255,ACBD4;79777;acyl-CoA binding domain containing 4
0.37291,0.490609,0.766873,0,50,255,255,ACBD5;91452;acyl-CoA binding domain containing 5
0.508749,0.909911,0.348486,93,255,0,255,ACBD6;84320;acyl-CoA binding domain containing 6
0.251869,0.321136,0.798731,255,104,0,255,ACBD7;414149;acyl-CoA binding domain containing 7
0.30876,0.150052,0.776788,0,50,255,255,ACCS;84680;1-aminocyclopropane-1-carboxylate synthase homolog (inactive)
0.652157,0.800013,0.648395,69,255,0,255,ACD;65057;ACD- shelterin complex subunit and telomerase recruitment factor
0.278738,0.362391,0.341847,68,68,68,255,ACE;1636;angiotensin I converting enzyme
0.538638,0.141256,0.716161,0,138,255,255,ACE2;59272;angiotensin I converting enzyme 2
0.748918,0.613811,0.599204,68,68,68,255,ACER3;55331;alkaline ceramidase 3
0.747116,0.214055,0.597764,181,255,0,255,ACHE;43;acetylcholinesterase (Cartwright blood group)
0.505898,0.328237,0.349401,205,0,255,255,ACIN1;22985;apoptotic chromatin condensation inducer 1
0.492125,0.135811,0.514433,68,68,68,255,ACKR1;2532;atypical chemokine receptor 1 (Duffy blood group)
0.500708,0.0959269,0.342355,0,255,26,255,ACKR2;1238;atypical chemokine receptor 2
0.249993,0.591777,0.899796,0,218,255,255,ACKR3;57007;atypical chemokine receptor 3
0.481127,0.135183,0.504541,68,68,68,255,ACKR4;51554;atypical chemokine receptor 4
0.717521,0.820769,0.494729,173,255,0,255,ACLY;47;ATP citrate lyase
0.229859,0.132268,0.438004,5,0,255,255,ACMSD;130013;aminocarboxymuconate semialdehyde decarboxylase
0.27933,0.644902,0.0877989,189,255,0,255,ACO1;48;aconitase 1
0.58766,0.247099,0.202207,77,0,255,255,ACO2;50;aconitase 2
0.310535,0.185324,0.662816,0,50,255,255,ACOT1;641371;acyl-CoA thioesterase 1
0.315239,0.179108,0.653258,0,50,255,255,ACOT11;26027;acyl-CoA thioesterase 11
0.31444,0.181491,0.655785,0,50,255,255,ACOT12;134526;acyl-CoA thioesterase 12
0.355777,0.613471,0.352632,255,176,0,255,ACOT13;55856;acyl-CoA thioesterase 13
0.31444,0.181491,0.655785,0,50,255,255,ACOT2;10965;acyl-CoA thioesterase 2
0.293378,0.370333,0.617434,109,255,0,255,ACOT4;122970;acyl-CoA thioesterase 4
0.0915918,0.02243,0.731245,0,50,255,255,ACOT6;641372;acyl-CoA thioesterase 6
0.382669,0.57688,0.299454,68,68,68,255,ACOT7;11332;acyl-CoA thioesterase 7
0.398818,0.574799,0.291013,68,68,68,255,ACOT8;10005;acyl-CoA thioesterase 8
0.00730198,0.327719,0.433973,255,0,144,255,ACOT9;23597;acyl-CoA thioesterase 9
0.552978,0.204394,0.841386,0,50,255,255,ACOX1;51;acyl-CoA oxidase 1
0.0915918,0.02243,0.731245,0,50,255,255,ACOX2;8309;acyl-CoA oxidase 2
0.132363,0.410683,0.722035,255,0,120,255,ACOX3;8310;acyl-CoA oxidase 3- pristanoyl
0.583171,0.845215,0.53229,0,130,255,255,ACOXL;55289;acyl-CoA oxidase-like
0.472846,0.946004,0.421191,85,0,255,255,ACP1;52;acid phosphatase 1- soluble
0.242401,0.600778,0.902849,0,218,255,255,ACP2;53;acid phosphatase 2- lysosomal
0.260169,0.640224,0.0740118,189,255,0,255,ACP5;54;acid phosphatase 5- tartrate resistant
0.314172,0.00238861,0.426065,173,0,255,255,ACP6;51205;acid phosphatase 6- lysophosphatidic
0.0915918,0.02243,0.731245,0,50,255,255,ACP7;390928;acid phosphatase 7- tartrate resistant (putative)
0.0915918,0.02243,0.731245,0,50,255,255,ACPP;55;acid phosphatase- prostate
0.0211247,0.520382,0.349873,0,58,255,255,ACR;49;acrosin
0.46292,0.184513,0.736436,255,0,96,255,ACRBP;84519;acrosin binding protein
0.626188,0.835166,0.362112,68,68,68,255,ACSBG1;23205;acyl-CoA synthetase bubblegum family member 1
0.0915918,0.02243,0.731245,0,50,255,255,ACSBG2;81616;acyl-CoA synthetase bubblegum family member 2
0.265308,0.253139,0.875005,0,50,255,255,ACSF2;80221;acyl-CoA synthetase family member 2
0.25632,0.232665,0.877539,0,50,255,255,ACSF3;197322;acyl-CoA synthetase family member 3
0.393772,0.339128,0.985318,255,168,0,255,ACSL1;2180;acyl-CoA synthetase long-chain family member 1
0.283427,0.948061,0.672719,0,255,82,255,ACSL3;2181;acyl-CoA synthetase long-chain family member 3
0.444362,0.454274,0.465485,0,250,255,255,ACSL4;2182;acyl-CoA synthetase long-chain family member 4
0.0915918,0.02243,0.731245,0,50,255,255,ACSL5;51703;acyl-CoA synthetase long-chain family member 5
0.106749,0.18523,0.579724,0,50,255,255,ACSL6;23305;acyl-CoA synthetase long-chain family member 6
0.132363,0.410683,0.722035,255,0,120,255,ACSM1;116285;acyl-CoA synthetase medium-chain family member 1
0.889336,0.381407,0.672783,255,112,0,255,ACSM2B;348158;acyl-CoA synthetase medium-chain family member 2B
0.841216,0.635417,0.650106,0,255,170,255,ACSM3;6296;acyl-CoA synthetase medium-chain family member 3
0.26795,0.279859,0.864909,0,50,255,255,ACSM5;54988;acyl-CoA synthetase medium-chain family member 5
0.395778,0.330195,0.998176,255,168,0,255,ACSS1;84532;acyl-CoA synthetase short-chain family member 1
0.0918466,0.534082,0.18737,255,144,0,255,ACSS2;55902;acyl-CoA synthetase short-chain family member 2
0.26187,0.256287,0.874468,0,50,255,255,ACSS3;79611;acyl-CoA synthetase short-chain family member 3
0.527593,0.895204,0.302259,237,0,255,255,ACTA1;58;actin- alpha 1- skeletal muscle
0.547824,0.975831,0.503972,85,0,255,255,ACTA2;59;actin- alpha 2- smooth muscle- aorta
0.524459,0.908121,0.344209,255,152,0,255,ACTB;60;actin beta
0.199079,0.588081,0.133874,189,255,0,255,ACTBL2;345651;actin- beta like 2
0.529856,0.968401,0.443301,85,0,255,255,ACTC1;70;actin- alpha- cardiac muscle 1
0.578956,0.94193,0.439361,85,0,255,255,ACTG1;71;actin gamma 1
0.342579,0.952513,0.525671,85,0,255,255,ACTG2;72;actin- gamma 2- smooth muscle- enteric
0.85722,0.607551,0.638688,255,112,0,255,ACTL6A;86;actin like 6A
0.87329,0.610609,0.662881,0,255,170,255,ACTL6B;51412;actin like 6B
0.204812,0.300914,0.351455,68,68,68,255,ACTL7A;10881;actin like 7A
0.403407,0.921538,0.290138,93,255,0,255,ACTL7B;10880;actin like 7B
0.00732028,0.327724,0.433972,255,0,144,255,ACTL8;81569;actin like 8
0.538479,0.92751,0.362651,93,255,0,255,ACTN1;87;actinin alpha 1
0.526682,0.835078,0.261307,237,0,255,255,ACTN2;88;actinin alpha 2
0.522326,0.817701,0.413714,255,200,0,255,ACTN3;89;actinin alpha 3 (gene/pseudogene)
0.384107,0.922,0.733544,68,68,68,255,ACTN4;81;actinin alpha 4
0.0915918,0.02243,0.731245,0,50,255,255,ACTR10;55860;actin-related protein 10 homolog
0.207105,0.786072,0.687577,45,0,255,255,ACTR1A;10121;ARP1 actin-related protein 1 homolog A- centractin alpha
0.240106,0.499946,0.418018,69,0,255,255,ACTR1B;10120;ARP1 actin-related protein 1 homolog B- centractin beta
0.546214,0.922259,0.712302,0,255,82,255,ACTR2;10097;ARP2 actin related protein 2 homolog
0.543588,0.978808,0.491435,85,0,255,255,ACTR3;10096;ARP3 actin related protein 3 homolog
0.548787,0.929345,0.701474,0,255,82,255,ACTR3B;57180;ARP3 actin related protein 3 homolog B
0.0915918,0.02243,0.731245,0,50,255,255,ACTR3C;653857;ARP3 actin-related protein 3 homolog C
0.0915918,0.02243,0.731245,0,50,255,255,ACTR5;79913;ARP5 actin-related protein 5 homolog
0.353196,0.939047,0.623858,0,255,82,255,ACTR6;64431;ARP6 actin-related protein 6 homolog
0.66409,0.219333,0.714885,0,255,106,255,ACTR8;93973;ARP8 actin-related protein 8 homolog
0.0915918,0.02243,0.731245,0,50,255,255,ACTRT1;139741;actin related protein T1
0.457459,0.270632,0.315219,68,68,68,255,ACVR1;90;activin A receptor type 1
0.475856,0.304049,0.306737,68,68,68,255,ACVR1B;91;activin A receptor type 1B
0.614324,0.469581,0.419952,68,68,68,255,ACVR1C;130399;activin A receptor type 1C
0.405913,0.267118,0.399022,255,0,216,255,ACVR2A;92;activin A receptor type 2A
0.473427,0.269361,0.327622,68,68,68,255,ACVR2B;93;activin A receptor type 2B
0.472952,0.296103,0.315589,68,68,68,255,ACVRL1;94;activin A receptor like type 1
0.156518,0.566697,0.127376,189,255,0,255,ACY1;95;aminoacylase 1
0.265419,0.0615906,0.611892,0,50,255,255,ACY3;91703;aminoacylase 3
0.403472,0.921551,0.290187,93,255,0,255,ACYP1;97;acylphosphatase 1
0.282711,0.0527383,0.584559,255,248,0,255,ACYP2;98;acylphosphatase 2
0.472777,0.777877,0.543075,68,68,68,255,ADA;100;adenosine deaminase
0.403471,0.921549,0.290178,93,255,0,255,ADAD2;161931;adenosine deaminase domain containing 2
0.70027,0.475163,0.334094,68,68,68,255,ADAL;161823;adenosine deaminase like
0.0698217,0.510372,0.190112,255,144,0,255,ADAM10;102;ADAM metallopeptidase domain 10
0.0915918,0.02243,0.731245,0,50,255,255,ADAM11;4185;ADAM metallopeptidase domain 11
0.449412,0.775696,0.469227,68,68,68,255,ADAM12;8038;ADAM metallopeptidase domain 12
0.513789,0.935794,0.362972,85,0,255,255,ADAM15;8751;ADAM metallopeptidase domain 15
0.326702,0.880073,0.770129,255,96,0,255,ADAM17;6868;ADAM metallopeptidase domain 17
0.207789,0.643541,0.583067,0,194,255,255,ADAM19;8728;ADAM metallopeptidase domain 19
0.316582,0.0537663,0.276846,133,0,255,255,ADAM2;2515;ADAM metallopeptidase domain 2
0.313105,0.00264754,0.425388,173,0,255,255,ADAM21;8747;ADAM metallopeptidase domain 21
0.522972,0.945765,0.378608,85,0,255,255,ADAM22;53616;ADAM metallopeptidase domain 22
0.213905,0.59914,0.843552,0,218,255,255,ADAM23;8745;ADAM metallopeptidase domain 23
0.514285,0.872901,0.569398,0,18,255,255,ADAM28;10863;ADAM metallopeptidase domain 28
0.719744,0.555263,0.197363,255,24,0,255,ADAM29;11086;ADAM metallopeptidase domain 29
0.313105,0.00264754,0.425388,173,0,255,255,ADAM30;11085;ADAM metallopeptidase domain 30
0.0915918,0.02243,0.731245,0,50,255,255,ADAM32;203102;ADAM metallopeptidase domain 32
0.608939,0.0937992,0.783041,68,68,68,255,ADAM33;80332;ADAM metallopeptidase domain 33
0.538638,0.141256,0.716161,0,138,255,255,ADAM8;101;ADAM metallopeptidase domain 8
0.377507,0.876613,0.809541,255,96,0,255,ADAM9;8754;ADAM metallopeptidase domain 9
0.324225,0.0429881,0.32014,133,0,255,255,ADAMTS1;9510;ADAM metallopeptidase with thrombospondin type 1 motif 1
0.25632,0.232665,0.877539,0,50,255,255,ADAMTS10;81794;ADAM metallopeptidase with thrombospondin type 1 motif 10
0.56851,0.151798,0.684059,157,255,0,255,ADAMTS12;81792;ADAM metallopeptidase with thrombospondin type 1 motif 12
0.204937,0.78268,0.721047,45,0,255,255,ADAMTS13;11093;ADAM metallopeptidase with thrombospondin type 1 motif 13
0.583171,0.845215,0.53229,0,130,255,255,ADAMTS17;170691;ADAM metallopeptidase with thrombospondin type 1 motif 17
0.0915918,0.02243,0.731245,0,50,255,255,ADAMTS18;170692;ADAM metallopeptidase with thrombospondin type 1 motif 18
0.118342,0.163684,0.446169,0,42,255,255,ADAMTS2;9509;ADAM metallopeptidase with thrombospondin type 1 motif 2
0.940889,0.549245,0.469037,255,112,0,255,ADAMTS20;80070;ADAM metallopeptidase with thrombospondin type 1 motif 20
0.254632,0.118652,0.15241,133,0,255,255,ADAMTS4;9507;ADAM metallopeptidase with thrombospondin type 1 motif 4
0.276218,0.0967285,0.173941,133,0,255,255,ADAMTS5;11096;ADAM metallopeptidase with thrombospondin type 1 motif 5
0.578134,0.226009,0.198866,0,255,226,255,ADAMTS6;11174;ADAM metallopeptidase with thrombospondin type 1 motif 6
0.32539,0.0523797,0.312774,68,68,68,255,ADAMTS7;11173;ADAM metallopeptidase with thrombospondin type 1 motif 7
0.0803645,0.311242,0.418413,255,0,144,255,ADAMTS9;56999;ADAM metallopeptidase with thrombospondin type 1 motif 9
0.0915918,0.02243,0.731245,0,50,255,255,ADAMTSL1;92949;ADAMTS like 1
0.172951,0.347245,0.636045,255,0,120,255,ADAMTSL2;9719;ADAMTS like 2
0.18208,0.18738,0.590754,0,50,255,255,ADAMTSL3;57188;ADAMTS like 3
0.231543,0.419421,0.626764,109,255,0,255,ADAMTSL4;54507;ADAMTS like 4
0.196569,0.785634,0.694802,45,0,255,255,ADAMTSL5;339366;ADAMTS like 5
0.216425,0.800887,0.446471,245,255,0,255,ADAP1;11033;ArfGAP with dual PH domains 1
0.28745,0.821895,0.38478,245,255,0,255,ADAP2;55803;ArfGAP with dual PH domains 2
0.779235,0.473336,0.468245,255,0,200,255,ADAR;103;adenosine deaminase- RNA specific
0.381517,0.651288,0.636149,21,0,255,255,ADARB1;104;adenosine deaminase- RNA specific B1
0.48703,0.175568,0.318806,255,0,80,255,ADARB2;105;adenosine deaminase- RNA specific B2 (inactive)
0.661617,0.448535,0.244527,68,68,68,255,ADAT1;23536;adenosine deaminase- tRNA specific 1
0.132363,0.410683,0.722035,255,0,120,255,ADAT2;134637;adenosine deaminase- tRNA specific 2
0.61275,0.0891116,0.794322,229,255,0,255,ADAT3;113179;adenosine deaminase- tRNA specific 3
0.493556,0.291716,0.572576,0,50,255,255,ADCK1;57143;aarF domain containing kinase 1
0.335783,0.559597,0.90313,0,50,255,255,ADCK2;90956;aarF domain containing kinase 2
0.326305,0.449723,0.484567,245,0,255,255,ADCK5;203054;aarF domain containing kinase 5
0.351322,0.0934203,0.698569,0,50,255,255,ADCY1;107;adenylate cyclase 1
0.460167,0.154875,0.660827,255,0,96,255,ADCY10;55811;adenylate cyclase 10- soluble
0.494174,0.142884,0.535637,68,68,68,255,ADCY2;108;adenylate cyclase 2
0.307242,0.584041,0.903677,0,50,255,255,ADCY3;109;adenylate cyclase 3
0.320303,0.0520279,0.285115,133,0,255,255,ADCY4;196883;adenylate cyclase 4
0.592231,0.320067,0.25462,68,68,68,255,ADCY5;111;adenylate cyclase 5
0.485289,0.101142,0.297919,255,0,80,255,ADCY6;112;adenylate cyclase 6
0.196262,0.643091,0.65734,255,0,16,255,ADCY7;113;adenylate cyclase 7
0.458838,0.892093,0.296818,93,255,0,255,ADCY8;114;adenylate cyclase 8
0.275732,0.265757,0.77818,255,104,0,255,ADCY9;115;adenylate cyclase 9
0.123173,0.190602,0.507934,0,42,255,255,ADCYAP1;116;adenylate cyclase activating polypeptide 1
0.31137,0.0541486,0.306314,133,0,255,255,ADCYAP1R1;117;ADCYAP receptor type I
0.583694,0.96047,0.453081,85,0,255,255,ADD1;118;adducin 1
0.211063,0.354624,0.287709,0,186,255,255,ADD2;119;adducin 2
0.707966,0.557045,0.194614,255,24,0,255,ADD3;120;adducin 3
0.677081,0.830584,0.550043,37,0,255,255,ADGB;79747;androglobin
0.43611,0.555864,0.844153,255,128,0,255,ADGRA1;84435;adhesion G protein-coupled receptor A1
0.0934857,0.529547,0.187021,255,144,0,255,ADGRA2;25960;adhesion G protein-coupled receptor A2
0.0934198,0.529616,0.187039,255,144,0,255,ADGRA3;166647;adhesion G protein-coupled receptor A3
0.262252,0.463057,0.31333,0,234,255,255,ADGRB1;575;adhesion G protein-coupled receptor B1
0.402312,0.309747,0.547268,125,255,0,255,ADGRB2;576;adhesion G protein-coupled receptor B2
0.373438,0.648303,0.641457,21,0,255,255,ADGRB3;577;adhesion G protein-coupled receptor B3
0.0915918,0.02243,0.731245,0,50,255,255,ADGRE2;30817;adhesion G protein-coupled receptor E2
0.0915918,0.02243,0.731245,0,50,255,255,ADGRE5;976;adhesion G protein-coupled receptor E5
0.313737,0.941275,0.436336,85,0,255,255,ADGRF3;165082;adhesion G protein-coupled receptor F3
