0.684553,0.490176,0.625783,0,6,255,255,ABCB1;5243;ATP binding cassette subfamily B member 1
0.362244,0.653498,0.171593,68,68,68,255,ABCB10;23456;ATP binding cassette subfamily B member 10
0.284856,0.314466,0.895651,111,0,255,255,ABCB11;8647;ATP binding cassette subfamily B member 11
0.284856,0.314466,0.895651,111,0,255,255,ABCB4;5244;ATP binding cassette subfamily B member 4
0.563897,0.0391019,0.706063,0,255,223,255,ABCB5;340273;ATP binding cassette subfamily B member 5
0.197683,0.558863,0.310579,255,244,0,255,ABCB6;10058;ATP binding cassette subfamily B member 6 (Langereis blood group)
0.450785,0.977311,0.517888,247,0,255,255,ABCB7;22;ATP binding cassette subfamily B member 7
0.165485,0.666412,0.351149,255,27,0,255,ABCB8;11194;ATP binding cassette subfamily B member 8
0.284856,0.314466,0.895651,111,0,255,255,ABCB9;23457;ATP binding cassette subfamily B member 9
0.477834,0.92431,0.477596,68,68,68,255,ABCC1;4363;ATP binding cassette subfamily C member 1
0.284856,0.314466,0.895651,111,0,255,255,ABCC10;89845;ATP binding cassette subfamily C member 10
0.240592,0.663085,0.739892,111,0,255,255,ABCC12;94160;ATP binding cassette subfamily C member 12
0.46417,0.978659,0.507847,255,0,253,255,ABCC2;1244;ATP binding cassette subfamily C member 2
0.0509691,0.635737,0.370066,68,68,68,255,ABCC3;8714;ATP binding cassette subfamily C member 3
0.0792893,0.639686,0.364723,68,68,68,255,ABCC4;10257;ATP binding cassette subfamily C member 4
0.284856,0.314466,0.895651,111,0,255,255,ABCC5;10057;ATP binding cassette subfamily C member 5
0.681899,0.476466,0.264922,0,178,255,255,ABCC6;368;ATP binding cassette subfamily C member 6
0.507057,0.0546108,0.386264,84,0,255,255,ABCC8;6833;ATP binding cassette subfamily C member 8
0.23237,0.615614,0.704745,0,255,78,255,ABCC9;10060;ATP binding cassette subfamily C member 9
0.364621,0.852163,0.163779,220,0,255,255,ABCD1;215;ATP binding cassette subfamily D member 1
0.359244,0.84626,0.145112,111,0,255,255,ABCD2;225;ATP binding cassette subfamily D member 2
0.416004,0.928099,0.373756,220,0,255,255,ABCD3;5825;ATP binding cassette subfamily D member 3
0.187709,0.504635,0.668655,255,0,208,255,ABCD4;5826;ATP binding cassette subfamily D member 4
0.776915,0.684889,0.209878,39,0,255,255,ABCE1;6059;ATP binding cassette subfamily E member 1
0.857687,0.618931,0.709962,138,255,0,255,ABCF1;23;ATP binding cassette subfamily F member 1
0.86139,0.730393,0.667884,0,255,96,255,ABCF2;10061;ATP binding cassette subfamily F member 2
0.805474,0.664945,0.325572,68,68,68,255,ABCF3;55324;ATP binding cassette subfamily F member 3
0.284856,0.314466,0.895651,111,0,255,255,ABCG1;9619;ATP binding cassette subfamily G member 1
0.747919,0.101198,0.31494,68,68,68,255,ABCG2;9429;ATP binding cassette subfamily G member 2 (Junior blood group)
0.284856,0.314466,0.895651,111,0,255,255,ABCG4;64137;ATP binding cassette subfamily G member 4
0.435668,0.57244,0.912599,111,0,255,255,ABCG5;64240;ATP binding cassette subfamily G member 5
0.0787314,0.771099,0.513067,255,27,0,255,ABCG8;64241;ATP binding cassette subfamily G member 8
0.185129,0.284929,0.662327,111,0,255,255,ABHD1;84696;abhydrolase domain containing 1
0.828864,0.312234,0.712325,255,0,162,255,ABHD10;55347;abhydrolase domain containing 10
0.435627,0.899263,0.702712,0,250,255,255,ABHD11;83451;abhydrolase domain containing 11
0.359272,0.846224,0.145573,111,0,255,255,ABHD12;26090;abhydrolase domain containing 12
0.284856,0.314466,0.895651,111,0,255,255,ABHD12B;145447;abhydrolase domain containing 12B
0.365428,0.834778,0.315441,0,78,255,255,ABHD14A;25864;abhydrolase domain containing 14A
0.375166,0.825416,0.315019,0,78,255,255,ABHD14B;84836;abhydrolase domain containing 14B
0.636678,0.484478,0.417998,0,178,255,255,ABHD15;116236;abhydrolase domain containing 15
0.284856,0.314466,0.895651,111,0,255,255,ABHD16A;7920;abhydrolase domain containing 16A
0.563812,0.166787,0.666529,238,0,255,255,ABHD17A;81926;abhydrolase domain containing 17A
0.286525,0.314739,0.894959,111,0,255,255,ABHD17B;51104;abhydrolase domain containing 17B
0.798,0.112737,0.752445,0,114,255,255,ABHD18;80167;abhydrolase domain containing 18
0.284856,0.314466,0.895651,111,0,255,255,ABHD3;171586;abhydrolase domain containing 3
0.675437,0.502895,0.260829,0,178,255,255,ABHD4;63874;abhydrolase domain containing 4
0.522471,0.466837,0.931481,255,36,0,255,ABHD5;51099;abhydrolase domain containing 5
0.466755,0.38743,0.689048,0,255,168,255,ABHD6;57406;abhydrolase domain containing 6
0.798624,0.277686,0.797744,211,255,0,255,ABHD8;79575;abhydrolase domain containing 8
0.368479,0.542161,0.424253,0,255,132,255,ABI1;10006;abl interactor 1
0.499003,0.491612,0.736794,48,0,255,255,ABI2;10152;abl interactor 2
0.347951,0.493363,0.530119,255,181,0,255,ABI3;51225;ABI family member 3
0.476003,0.513837,0.969369,111,0,255,255,ABI3BP;25890;ABI family member 3 binding protein
0.488181,0.141046,0.466171,68,68,68,255,ABL1;25;ABL proto-oncogene 1-  non-receptor tyrosine kinase
0.549949,0.75464,0.291685,68,68,68,255,ABL2;27;ABL proto-oncogene 2-  non-receptor tyrosine kinase
0.595253,0.412524,0.187288,66,0,255,255,ABLIM1;3983;actin binding LIM protein 1
0.571381,0.347918,0.150115,0,168,255,255,ABLIM2;84448;actin binding LIM protein family member 2
0.524116,0.447656,0.38828,255,0,235,255,ABLIM3;22885;actin binding LIM protein family member 3
0.398721,0.614197,0.548779,111,0,255,255,ABO;28;ABO-  alpha 1-3-N-acetylgalactosaminyltransferase and alpha 1-3-galactosyltransferase
0.726556,0.601269,0.493681,193,0,255,255,ABR;29;active BCR-related
0.57194,0.348406,0.150336,0,168,255,255,ABRA;137735;actin binding Rho activating protein
0.513198,0.648641,0.54736,66,0,255,255,ABRACL;58527;ABRA C-terminal like
0.777918,0.831677,0.659333,255,0,217,255,ABT1;29777;activator of basal transcription 1
0.81337,0.121833,0.742964,0,114,255,255,ABTB1;80325;ankyrin repeat and BTB domain containing 1
0.520141,0.474637,0.748998,48,0,255,255,ABTB2;25841;ankyrin repeat and BTB domain containing 2
0.366981,0.839544,0.151663,220,0,255,255,ACAA1;30;acetyl-CoA acyltransferase 1
0.644021,0.735993,0.31447,39,0,255,255,ACAA2;10449;acetyl-CoA acyltransferase 2
0.780441,0.885566,0.487345,255,253,0,255,ACACA;31;acetyl-CoA carboxylase alpha
0.756479,0.910576,0.557692,120,0,255,255,ACACB;32;acetyl-CoA carboxylase beta
0.284856,0.314466,0.895651,111,0,255,255,ACAD10;80724;acyl-CoA dehydrogenase family member 10
0.46483,0.431257,0.0453387,255,0,117,255,ACAD11;84129;acyl-CoA dehydrogenase family member 11
0.228496,0.274269,0.291447,175,0,255,255,ACAD8;27034;acyl-CoA dehydrogenase family member 8
0.442962,0.981298,0.517837,247,0,255,255,ACAD9;28976;acyl-CoA dehydrogenase family member 9
0.284856,0.314466,0.895651,111,0,255,255,ACADL;33;acyl-CoA dehydrogenase-  long chain
0.713003,0.785373,0.173494,0,255,60,255,ACADM;34;acyl-CoA dehydrogenase-  C-4 to C-12 straight chain
0.284856,0.314466,0.895651,111,0,255,255,ACADS;35;acyl-CoA dehydrogenase-  C-2 to C-3 short chain
0.113238,0.79179,0.501337,255,27,0,255,ACADSB;36;acyl-CoA dehydrogenase-  short/branched chain
0.45453,0.976703,0.517898,68,68,68,255,ACADVL;37;acyl-CoA dehydrogenase-  very long chain
0.139554,0.487506,0.522352,255,0,27,255,ACAN;176;aggrecan
0.433481,0.394275,0.256812,111,0,255,255,ACAP1;9744;ArfGAP with coiled-coil-  ankyrin repeat and PH domains 1
0.422479,0.403069,0.228868,68,68,68,255,ACAP2;23527;ArfGAP with coiled-coil-  ankyrin repeat and PH domains 2
0.284856,0.314466,0.895651,111,0,255,255,ACAP3;116983;ArfGAP with coiled-coil-  ankyrin repeat and PH domains 3
0.453482,0.975912,0.521463,247,0,255,255,ACAT1;38;acetyl-CoA acetyltransferase 1
0.757712,0.757449,0.20794,0,255,60,255,ACAT2;39;acetyl-CoA acetyltransferase 2
0.599765,0.642253,0.637245,68,68,68,255,ACBD3;64746;acyl-CoA binding domain containing 3
0.427482,0.97234,0.55499,247,0,255,255,ACBD4;79777;acyl-CoA binding domain containing 4
0.102765,0.769136,0.487355,255,27,0,255,ACBD5;91452;acyl-CoA binding domain containing 5
0.796159,0.590954,0.168894,102,0,255,255,ACBD6;84320;acyl-CoA binding domain containing 6
0.150555,0.462696,0.666456,255,0,208,255,ACBD7;414149;acyl-CoA binding domain containing 7
0.393636,0.782701,0.886266,0,255,178,255,ACCS;84680;1-aminocyclopropane-1-carboxylate synthase homolog (inactive)
0.537803,0.0356452,0.34423,84,0,255,255,ACD;65057;ACD-  shelterin complex subunit and telomerase recruitment factor
0.585783,0.470877,0.540043,0,178,255,255,ACE;1636;angiotensin I converting enzyme
0.284856,0.314466,0.895651,111,0,255,255,ACE2;59272;angiotensin I converting enzyme 2
0.85255,0.327924,0.371861,0,159,255,255,ACER3;55331;alkaline ceramidase 3
0.321389,0.594076,0.441439,255,0,27,255,ACHE;43;acetylcholinesterase (Cartwright blood group)
0.758558,0.614648,0.912962,255,0,0,255,ACIN1;22985;apoptotic chromatin condensation inducer 1
0.177869,0.593719,0.554224,255,0,135,255,ACKR1;2532;atypical chemokine receptor 1 (Duffy blood group)
0.177869,0.593719,0.554224,255,0,135,255,ACKR2;1238;atypical chemokine receptor 2
0.430148,0.948684,0.616267,247,0,255,255,ACKR3;57007;atypical chemokine receptor 3
0.177869,0.593719,0.554224,255,0,135,255,ACKR4;51554;atypical chemokine receptor 4
0.802129,0.710104,0.291985,39,0,255,255,ACLY;47;ATP citrate lyase
0.600197,0.511186,0.595931,0,51,255,255,ACMSD;130013;aminocarboxymuconate semialdehyde decarboxylase
0.542954,0.301641,0.184186,255,99,0,255,ACO1;48;aconitase 1
0.579197,0.790744,0.297689,0,255,24,255,ACO2;50;aconitase 2
0.134619,0.61685,0.803903,255,0,54,255,ACOT1;641371;acyl-CoA thioesterase 1
0.286525,0.314739,0.894959,111,0,255,255,ACOT11;26027;acyl-CoA thioesterase 11
0.284856,0.314466,0.895651,111,0,255,255,ACOT12;134526;acyl-CoA thioesterase 12
0.539893,0.887265,0.58278,255,0,253,255,ACOT13;55856;acyl-CoA thioesterase 13
0.284856,0.314466,0.895651,111,0,255,255,ACOT2;10965;acyl-CoA thioesterase 2
0.359952,0.845801,0.145876,111,0,255,255,ACOT4;122970;acyl-CoA thioesterase 4
0.284856,0.314466,0.895651,111,0,255,255,ACOT6;641372;acyl-CoA thioesterase 6
0.528101,0.0832049,0.34609,68,68,68,255,ACOT7;11332;acyl-CoA thioesterase 7
0.633218,0.629601,0.643568,184,255,0,255,ACOT8;10005;acyl-CoA thioesterase 8
0.489355,0.566919,0.798742,111,0,255,255,ACOT9;23597;acyl-CoA thioesterase 9
0.360169,0.845708,0.146055,111,0,255,255,ACOX1;51;acyl-CoA oxidase 1
0.284856,0.314466,0.895651,111,0,255,255,ACOX2;8309;acyl-CoA oxidase 2
0.511418,0.484702,0.740283,48,0,255,255,ACOX3;8310;acyl-CoA oxidase 3-  pristanoyl
0.848006,0.819117,0.524184,102,0,255,255,ACOXL;55289;acyl-CoA oxidase-like
0.63694,0.65881,0.25962,39,0,255,255,ACP1;52;acid phosphatase 1-  soluble
0.324318,0.649506,0.180281,175,0,255,255,ACP2;53;acid phosphatase 2-  lysosomal
0.274155,0.821818,0.45894,68,68,68,255,ACP5;54;acid phosphatase 5-  tartrate resistant
0.433213,0.950251,0.622796,247,0,255,255,ACP6;51205;acid phosphatase 6-  lysophosphatidic
0.284856,0.314466,0.895651,111,0,255,255,ACP7;390928;acid phosphatase 7-  tartrate resistant (putative)
0.0390122,0.327327,0.730262,0,255,87,255,ACPP;55;acid phosphatase-  prostate
0.207333,0.236464,0.531887,111,0,255,255,ACR;49;acrosin
0.284856,0.314466,0.895651,111,0,255,255,ACRBP;84519;acrosin binding protein
0.790413,0.835656,0.396619,255,253,0,255,ACSBG1;23205;acyl-CoA synthetase bubblegum family member 1
0.510234,0.484633,0.738752,48,0,255,255,ACSBG2;81616;acyl-CoA synthetase bubblegum family member 2
0.584676,0.744097,0.603003,68,68,68,255,ACSF2;80221;acyl-CoA synthetase family member 2
0.486015,0.938198,0.592751,247,0,255,255,ACSF3;197322;acyl-CoA synthetase family member 3
0.455343,0.974827,0.526409,247,0,255,255,ACSL1;2180;acyl-CoA synthetase long-chain family member 1
0.34516,0.664776,0.653303,68,68,68,255,ACSL3;2181;acyl-CoA synthetase long-chain family member 3
0.39746,0.747771,0.720821,68,68,68,255,ACSL4;2182;acyl-CoA synthetase long-chain family member 4
0.436812,0.896512,0.702727,0,250,255,255,ACSL5;51703;acyl-CoA synthetase long-chain family member 5
0.284856,0.314466,0.895651,111,0,255,255,ACSL6;23305;acyl-CoA synthetase long-chain family member 6
0.284856,0.314466,0.895651,111,0,255,255,ACSM1;116285;acyl-CoA synthetase medium-chain family member 1
0.778421,0.896082,0.532399,68,68,68,255,ACSM2B;348158;acyl-CoA synthetase medium-chain family member 2B
0.844268,0.126889,0.33761,0,159,255,255,ACSM3;6296;acyl-CoA synthetase medium-chain family member 3
0.587713,0.473758,0.536328,0,178,255,255,ACSM5;54988;acyl-CoA synthetase medium-chain family member 5
0.451077,0.973955,0.53349,247,0,255,255,ACSS1;84532;acyl-CoA synthetase short-chain family member 1
0.634368,0.63218,0.639251,184,255,0,255,ACSS2;55902;acyl-CoA synthetase short-chain family member 2
0.284856,0.314466,0.895651,111,0,255,255,ACSS3;79611;acyl-CoA synthetase short-chain family member 3
0.594179,0.393073,0.142259,0,168,255,255,ACTA1;58;actin-  alpha 1-  skeletal muscle
0.623701,0.501776,0.19238,147,0,255,255,ACTA2;59;actin-  alpha 2-  smooth muscle-  aorta
0.673457,0.519489,0.165319,39,0,255,255,ACTB;60;actin beta
0.650428,0.330458,0.740854,68,68,68,255,ACTBL2;345651;actin-  beta like 2
0.586585,0.378345,0.135614,0,168,255,255,ACTC1;70;actin-  alpha-  cardiac muscle 1
0.652148,0.506099,0.152459,147,0,255,255,ACTG1;71;actin gamma 1
0.529146,0.649757,0.281764,255,0,126,255,ACTG2;72;actin-  gamma 2-  smooth muscle-  enteric
0.720425,0.0294547,0.45083,0,255,159,255,ACTL6A;86;actin like 6A
0.684517,0.00847966,0.361614,0,255,159,255,ACTL6B;51412;actin like 6B
0.550692,0.147935,0.717009,0,255,51,255,ACTL7A;10881;actin like 7A
0.762106,0.564387,0.0958671,138,0,255,255,ACTL7B;10880;actin like 7B
0.449747,0.746975,0.735738,68,68,68,255,ACTL8;81569;actin like 8
0.56849,0.338481,0.160123,0,168,255,255,ACTN1;87;actinin alpha 1
0.556864,0.321106,0.160961,0,168,255,255,ACTN2;88;actinin alpha 2
0.549464,0.314961,0.173116,0,214,255,255,ACTN3;89;actinin alpha 3 (gene/pseudogene)
0.581812,0.356377,0.164176,147,0,255,255,ACTN4;81;actinin alpha 4
0.53948,0.493051,0.524874,255,144,0,255,ACTR10;55860;actin-related protein 10 homolog
0.680903,0.477185,0.312842,255,0,244,255,ACTR1A;10121;ARP1 actin-related protein 1 homolog A-  centractin alpha
0.610543,0.590094,0.353344,147,0,255,255,ACTR1B;10120;ARP1 actin-related protein 1 homolog B-  centractin beta
0.617547,0.517747,0.227189,147,0,255,255,ACTR2;10097;ARP2 actin related protein 2 homolog
0.620418,0.514647,0.227957,147,0,255,255,ACTR3;10096;ARP3 actin related protein 3 homolog
0.622507,0.555407,0.266512,147,0,255,255,ACTR3B;57180;ARP3 actin related protein 3 homolog B
0.284856,0.314466,0.895651,111,0,255,255,ACTR3C;653857;ARP3 actin-related protein 3 homolog C
0.703511,0.0557128,0.525203,0,187,255,255,ACTR5;79913;ARP5 actin-related protein 5 homolog
0.699532,0.0505677,0.527599,0,187,255,255,ACTR6;64431;ARP6 actin-related protein 6 homolog
0.698029,0.0478343,0.525428,0,187,255,255,ACTR8;93973;ARP8 actin-related protein 8 homolog
0.0390122,0.327327,0.730262,0,255,87,255,ACTRT1;139741;actin related protein T1
0.456051,0.00467229,0.539535,255,126,0,255,ACVR1;90;activin A receptor type 1
0.456916,0.00410692,0.539446,68,68,68,255,ACVR1B;91;activin A receptor type 1B
0.497002,0.324747,0.737803,111,0,255,255,ACVR1C;130399;activin A receptor type 1C
0.175657,0.582092,0.542868,255,0,135,255,ACVR2A;92;activin A receptor type 2A
0.0129997,0.575169,0.58719,255,235,0,255,ACVR2B;93;activin A receptor type 2B
0.147339,0.72746,0.507121,255,27,0,255,ACVRL1;94;activin A receptor like type 1
0.36935,0.350202,0.462919,111,0,255,255,ACY1;95;aminoacylase 1
0.284856,0.314466,0.895651,111,0,255,255,ACY3;91703;aminoacylase 3
0.761269,0.564368,0.0954546,138,0,255,255,ACYP1;97;acylphosphatase 1
0.286525,0.314739,0.894959,111,0,255,255,ACYP2;98;acylphosphatase 2
0.321998,0.680803,0.359889,0,255,132,255,ADA;100;adenosine deaminase
0.761124,0.564184,0.0951041,138,0,255,255,ADAD2;161931;adenosine deaminase domain containing 2
0.883643,0.555192,0.680445,0,255,96,255,ADAL;161823;adenosine deaminase like
0.0268594,0.643363,0.396727,255,27,0,255,ADAM10;102;ADAM metallopeptidase domain 10
0.284856,0.314466,0.895651,111,0,255,255,ADAM11;4185;ADAM metallopeptidase domain 11
0.213458,0.465728,0.376011,68,68,68,255,ADAM12;8038;ADAM metallopeptidase domain 12
0.326964,0.573491,0.36953,0,255,6,255,ADAM15;8751;ADAM metallopeptidase domain 15
0.183285,0.619083,0.36949,255,244,0,255,ADAM17;6868;ADAM metallopeptidase domain 17
0.799035,0.613243,0.571443,193,0,255,255,ADAM19;8728;ADAM metallopeptidase domain 19
0.286525,0.314739,0.894959,111,0,255,255,ADAM2;2515;ADAM metallopeptidase domain 2
0.284856,0.314466,0.895651,111,0,255,255,ADAM21;8747;ADAM metallopeptidase domain 21
0.411689,0.6169,0.312806,0,255,132,255,ADAM22;53616;ADAM metallopeptidase domain 22
0.49284,0.489865,0.730308,48,0,255,255,ADAM23;8745;ADAM metallopeptidase domain 23
0.791948,0.865126,0.456005,255,253,0,255,ADAM28;10863;ADAM metallopeptidase domain 28
0.342144,0.47701,0.516434,255,181,0,255,ADAM29;11086;ADAM metallopeptidase domain 29
0.0190556,0.512959,0.678414,165,0,255,255,ADAM30;11085;ADAM metallopeptidase domain 30
0.193456,0.628165,0.765495,255,0,54,255,ADAM32;203102;ADAM metallopeptidase domain 32
0.120089,0.78702,0.497881,255,27,0,255,ADAM33;80332;ADAM metallopeptidase domain 33
0.178178,0.595172,0.554669,255,0,135,255,ADAM8;101;ADAM metallopeptidase domain 8
0.268351,0.539699,0.594188,193,255,0,255,ADAM9;8754;ADAM metallopeptidase domain 9
0.175448,0.589362,0.556812,255,0,135,255,ADAMTS1;9510;ADAM metallopeptidase with thrombospondin type 1 motif 1
0.393648,0.782714,0.886284,0,255,178,255,ADAMTS10;81794;ADAM metallopeptidase with thrombospondin type 1 motif 10
0.284856,0.314466,0.895651,111,0,255,255,ADAMTS12;81792;ADAM metallopeptidase with thrombospondin type 1 motif 12
0.244321,0.301286,0.261219,0,232,255,255,ADAMTS13;11093;ADAM metallopeptidase with thrombospondin type 1 motif 13
0.85115,0.815709,0.527062,102,0,255,255,ADAMTS17;170691;ADAM metallopeptidase with thrombospondin type 1 motif 17
0.284856,0.314466,0.895651,111,0,255,255,ADAMTS18;170692;ADAM metallopeptidase with thrombospondin type 1 motif 18
0.194469,0.663345,0.607512,255,0,135,255,ADAMTS2;9509;ADAM metallopeptidase with thrombospondin type 1 motif 2
0.914671,0.215312,0.358563,255,0,199,255,ADAMTS20;80070;ADAM metallopeptidase with thrombospondin type 1 motif 20
0.290128,0.375444,0.174906,0,232,255,255,ADAMTS4;9507;ADAM metallopeptidase with thrombospondin type 1 motif 4
0.139329,0.328043,0.581413,111,0,255,255,ADAMTS5;11096;ADAM metallopeptidase with thrombospondin type 1 motif 5
0.012432,0.576034,0.58772,255,235,0,255,ADAMTS6;11174;ADAM metallopeptidase with thrombospondin type 1 motif 6
0.284856,0.314466,0.895651,111,0,255,255,ADAMTS7;11173;ADAM metallopeptidase with thrombospondin type 1 motif 7
0.225559,0.544578,0.670541,0,255,78,255,ADAMTS9;56999;ADAM metallopeptidase with thrombospondin type 1 motif 9
0.284856,0.314466,0.895651,111,0,255,255,ADAMTSL1;92949;ADAMTS like 1
0.461225,0.00307231,0.538911,255,126,0,255,ADAMTSL2;9719;ADAMTS like 2
0.284856,0.314466,0.895651,111,0,255,255,ADAMTSL3;57188;ADAMTS like 3
0.0390122,0.327327,0.730262,0,255,87,255,ADAMTSL4;54507;ADAMTS like 4
0.511038,0.530472,0.359788,255,0,226,255,ADAMTSL5;339366;ADAMTS like 5
0.628518,0.645808,0.62381,68,68,68,255,ADAP1;11033;ArfGAP with dual PH domains 1
0.79305,0.585366,0.524113,193,0,255,255,ADAP2;55803;ArfGAP with dual PH domains 2
0.907249,0.485656,0.753512,202,255,0,255,ADAR;103;adenosine deaminase-  RNA specific
0.735012,0.813702,0.80354,0,255,241,255,ADARB1;104;adenosine deaminase-  RNA specific B1
0.781322,0.603105,0.560012,0,60,255,255,ADARB2;105;adenosine deaminase-  RNA specific B2 (inactive)
0.895448,0.568661,0.716478,0,255,96,255,ADAT1;23536;adenosine deaminase-  tRNA specific 1
0.284856,0.314466,0.895651,111,0,255,255,ADAT2;134637;adenosine deaminase-  tRNA specific 2
0.284856,0.314466,0.895651,111,0,255,255,ADAT3;113179;adenosine deaminase-  tRNA specific 3
0.440256,0.94203,0.645592,247,0,255,255,ADCK1;57143;aarF domain containing kinase 1
0.254369,0.757732,0.87637,111,0,255,255,ADCK2;90956;aarF domain containing kinase 2
0.444329,0.927792,0.664531,0,250,255,255,ADCK5;203054;aarF domain containing kinase 5
0.398758,0.787574,0.873406,0,255,178,255,ADCY1;107;adenylate cyclase 1
0.293818,0.550488,0.784936,111,0,255,255,ADCY10;55811;adenylate cyclase 10-  soluble
0.398758,0.787574,0.873406,0,255,178,255,ADCY2;108;adenylate cyclase 2
0.0255302,0.647998,0.396313,255,27,0,255,ADCY3;109;adenylate cyclase 3
0.539918,0.557171,0.360682,255,0,18,255,ADCY4;196883;adenylate cyclase 4
0.2715,0.63231,0.314174,0,255,132,255,ADCY5;111;adenylate cyclase 5
0.111395,0.60895,0.415921,255,244,0,255,ADCY6;112;adenylate cyclase 6
0.738562,0.614904,0.938597,0,15,255,255,ADCY7;113;adenylate cyclase 7
0.77009,0.696601,0.246813,39,0,255,255,ADCY8;114;adenylate cyclase 8
0.379416,0.806726,0.317604,0,78,255,255,ADCY9;115;adenylate cyclase 9
0.364482,0.740394,0.676723,255,90,0,255,ADCYAP1;116;adenylate cyclase activating polypeptide 1
0.340036,0.470071,0.508999,255,181,0,255,ADCYAP1R1;117;ADCYAP receptor type I
0.61813,0.403668,0.158333,147,0,255,255,ADD1;118;adducin 1
0.391116,0.777783,0.336162,0,78,255,255,ADD2;119;adducin 2
0.741376,0.669565,0.351535,68,68,68,255,ADD3;120;adducin 3
0.865198,0.808146,0.495635,102,0,255,255,ADGB;79747;androglobin
0.428615,0.250774,0.31017,57,255,0,255,ADGRA1;84435;adhesion G protein-coupled receptor A1
0.388884,0.798372,0.320331,0,78,255,255,ADGRA2;25960;adhesion G protein-coupled receptor A2
0.389196,0.79777,0.32066,0,78,255,255,ADGRA3;166647;adhesion G protein-coupled receptor A3
0.23834,0.608269,0.698746,0,255,78,255,ADGRB1;575;adhesion G protein-coupled receptor B1
0.439205,0.250064,0.307383,57,255,0,255,ADGRB2;576;adhesion G protein-coupled receptor B2
0.625302,0.657528,0.999405,3,255,0,255,ADGRB3;577;adhesion G protein-coupled receptor B3
0.284856,0.314466,0.895651,111,0,255,255,ADGRE2;30817;adhesion G protein-coupled receptor E2
0.0967529,0.761941,0.466817,255,27,0,255,ADGRE5;976;adhesion G protein-coupled receptor E5
0.786143,0.881277,0.49799,255,253,0,255,ADGRF3;165082;adhesion G protein-coupled receptor F3
